train-aucpr-mean,train-aucpr-std,test-aucpr-mean,test-aucpr-std
0.7347532690311087,0.0016900040791599457,0.7315890783223055,0.004215044824590808
0.7502155572688141,0.020647926532232422,0.746059768368694,0.021338709578877596
0.7761660823921205,0.023838910279777005,0.7707712500537203,0.023597203166108464
0.8000177409629907,0.004980195397358857,0.7927675892553759,0.019555643114961576
0.8021208652177911,0.004366800550230934,0.7955396715229287,0.018476776814037532
0.8025571890523272,0.004129128750496228,0.7963207794050947,0.01838178697245741
0.802306818385159,0.004163684119927582,0.7968641365716539,0.01933847159224232
0.8067370161296837,0.002612686902913466,0.8026058648022047,0.02030974381535865
0.8086631097108782,0.0022766734520185505,0.8035275097840973,0.01961871144600948
0.8185888860433325,0.005560239050597498,0.8132366287828894,0.023601509289383576
0.8215738757641159,0.005417253027372524,0.8158247668350992,0.02191509497942952
0.8222832334943133,0.005553451548166925,0.8166791730592612,0.021635193633911802
0.8270956085278416,0.00587255008349917,0.820157360077085,0.023121247936515345
0.830312141480977,0.0026661880990317462,0.826269588587316,0.016476318729232255
0.8324481524382993,0.003427030149775893,0.8267035990214101,0.015404289728188072
0.8344948361528136,0.0031460253424277214,0.8287615613982547,0.015040717809976095
0.8346239232761095,0.003270076354982853,0.8267404410320985,0.014856109672130626
0.836111328573447,0.003215167312402215,0.8289748136330312,0.013108785036245425
0.8365701652888127,0.0032541961452336047,0.828798481836557,0.012930177151990279
0.8369060719967862,0.0035146881743353185,0.8293236986572297,0.012862335054571775
0.8373903693389446,0.0031079459021333437,0.8304831749117557,0.013707057445838298
0.8377544027084151,0.003081301555774177,0.8307316943747045,0.0134147181752601
0.8378052982848251,0.003067113972815298,0.8303219034568217,0.013372824375780197
0.8380804440499998,0.002957075984448277,0.8305445887361962,0.014365274618738818
0.8381341716881343,0.0028628982919860543,0.8307015762308094,0.014212754543693525
0.8380471852769649,0.0029545791722162544,0.8308311917299311,0.014176893501386716
0.8382566070230084,0.003020306576867256,0.8318114736596518,0.014957860767603045
