train-aucpr-mean,train-aucpr-std,test-aucpr-mean,test-aucpr-std
0.753206024979511,0.024442216674353034,0.7418456104505573,0.01237376544455425
0.7785258324923209,0.02707810341215109,0.770681444409567,0.02897861920007052
0.8054946732534676,0.005849902960306717,0.7948575309667967,0.017240166722641403
0.8068712906248763,0.006050379321907384,0.7978784551986812,0.01919583765753158
0.80991310124315,0.0030941080318355333,0.8023903436240513,0.016831411945403395
0.8109956375869535,0.0032252363733411855,0.8028764948284586,0.016426627143293644
0.8131173819081303,0.0023528189841223787,0.8048905002212645,0.01618322503310331
0.8153509368486276,0.0026252753905000076,0.8075847271439995,0.016438539154205612
0.8153026384042354,0.002300838785792079,0.8077311976800348,0.016408710358848815
0.8203553750185085,0.00607441322933427,0.8124021645743662,0.017824052518524456
0.8226235953579444,0.005742695031284697,0.8139663127683452,0.01725470654579171
0.825264352660057,0.007401995035821856,0.8157900098796386,0.016700246053101716
0.8274022240744072,0.007791348745386592,0.8176310738146828,0.016328654571724187
0.8313068245010571,0.005355733157324553,0.8204145974790953,0.019760776592978795
0.8340448484652333,0.002873464026048951,0.8236383213420378,0.015254888950191281
0.8346248776587529,0.0025223079882230955,0.823957003130159,0.015023801136176393
0.8372044512853846,0.003842122707400536,0.8249562064767082,0.014955214881934378
0.8375479781349577,0.003452222168212386,0.8257199403274615,0.015750911762586587
0.838093126046928,0.0032967835838960905,0.8270327190694824,0.015461224007988574
0.8393468287598538,0.004351689890784567,0.8287051801758354,0.014765920334338682
0.8401624886875998,0.0040730784515411655,0.8298675976944478,0.014301880430152137
0.8416854758858232,0.0032853070851098223,0.8297161534843965,0.01451217504245991
0.8419851749928094,0.0033120586570718367,0.829001595456176,0.014510214122653154
0.8422044583571704,0.003392604586168292,0.8289921420259917,0.014789947681981934
0.8422623440786831,0.003500461896040935,0.8303938263522508,0.01406432611436508
