train-aucpr-mean,train-aucpr-std,test-aucpr-mean,test-aucpr-std
0.7823289186259458,0.019571120788370346,0.7730784849490909,0.02025839412648115
0.7951958053372804,0.00302462154562958,0.7883128263444953,0.016200745082565655
0.7979352904718768,0.004556804150068515,0.7903476768458105,0.016385273230131222
0.7989005473880052,0.00470686934995049,0.7933303527519191,0.0193224828485209
0.8018612600436053,0.0036012776876294143,0.7956436006302056,0.018683260634993086
0.8035941316613862,0.005073406520746906,0.7979933620535318,0.016626226172288035
0.8077074559995581,0.0025585565274791186,0.8012419007820888,0.01720652886415523
0.8086287488332449,0.00253865613700053,0.802954924122359,0.017786733399279216
0.8080244892241873,0.002716822875642648,0.802746036844989,0.017429607528283795
0.812765253968524,0.006329269922078541,0.8070165357530994,0.018687560802158724
0.812679071649165,0.006416983123273864,0.8068886384288311,0.018640653614607802
0.8141435334660609,0.005704604688460576,0.8097854814209968,0.01837101366960222
0.814188388686367,0.0059045584825766235,0.8100567761051103,0.01844107558529088
0.8147527780061772,0.005840342737051571,0.8105878618304958,0.01809731777682878
0.8155737236877736,0.005774977590250267,0.8105139003504099,0.018085296202109347
0.8160777874605692,0.006336440973140108,0.8107482503691028,0.018257803139417928
0.8153533409430682,0.006784510332430983,0.8106156706712611,0.018104598966697333
0.815934314599924,0.0067578637604078975,0.8109506844053946,0.01797763206906662
0.8160799386713105,0.006842984715222516,0.8111659945781866,0.01799220719581975
0.8157617359829473,0.006521165784031172,0.8105371971834054,0.018135801836794533
0.8164251419736333,0.006049747838155517,0.8111826656037217,0.018911741322520517
0.8162971788517199,0.006310328965710735,0.8108413910720296,0.01835262528899917
0.8164360675206618,0.005928713799964981,0.8106543973554811,0.018109771862705754
0.8162919847005273,0.006417862745397154,0.8111623910998007,0.018163358597949597
0.8184736256879124,0.0077436998018382336,0.8127030565262189,0.018458932013201066
0.8190939926618445,0.007439065468885465,0.8130713691099805,0.01751174354744073
0.8190030989375027,0.007480533280828539,0.8128448484152081,0.017793132404499985
0.823895568942663,0.009051025775562094,0.8209503197017398,0.009014358654202251
0.8293057936428259,0.00763860165410666,0.8239745376614115,0.010901348833646737
0.8292962287485516,0.007625449670557062,0.8240411720816917,0.010600923281151132
0.8310149772130444,0.00783499592537033,0.8273101377718085,0.00927618078125605
0.830897005749802,0.007809672338382218,0.827250210578201,0.009386208672545008
0.8327990100619465,0.0047417616815036276,0.8293173771568382,0.013123749938700796
0.8335269264093389,0.004493873618072107,0.830518204670969,0.012956745564267853
0.8337965395320287,0.004217315982785961,0.8306368334702615,0.01321645137628984
0.8354848048984064,0.0036168717499658123,0.8309206899867471,0.013282553558587602
0.8356307950213677,0.0034151307655342195,0.8313745206384727,0.013388312017866211
0.8357421760710373,0.0033666488869927153,0.8314788023594236,0.013558610061823446
0.8358594325899323,0.003210679628642241,0.8319697697447912,0.013703728919496257
0.8359347055960672,0.003253620024371684,0.8318297935805331,0.013864216916456196
0.8360927487512246,0.0028457195762105294,0.831928838246981,0.01424087780085665
0.8361151912992082,0.002790572714287909,0.8319245456321551,0.01424702190462936
0.836121607970344,0.0027396083819695325,0.8318929020283677,0.01424453579087809
0.8364637623721931,0.0028892972069505946,0.8324641422881751,0.014180615802140212
0.8365946058883736,0.0029120073845033075,0.8321184768154504,0.014437965418732846
0.8368059658756394,0.0030134060416117316,0.8324532412784809,0.014405574714674541
0.837077001057755,0.0030406083431771635,0.8324004159361289,0.014288445841123456
0.8374649582436866,0.0030437422546348404,0.8325507189886527,0.014037114801308604
0.8378451608414025,0.0031217346029534295,0.8329474903233184,0.014418640236928732
0.8378294794561005,0.003143036472046413,0.8328366474723653,0.014384346295390543
0.8379437030471385,0.0030105177321071977,0.8327526524756118,0.014425737191554188
0.8381143354469274,0.0032393220478824114,0.8331662333248839,0.014137321972462652
0.8387717719068876,0.002849744899815422,0.8326245113477239,0.01303171960800572
0.8390258684817422,0.0029238484467899767,0.8324386523121575,0.01308091459671534
0.8391903174589928,0.002919944952334765,0.8324388989720151,0.012829466805561088
0.8392754090841125,0.003061391535927185,0.8325078546449823,0.012781138851469696
0.8393942632809177,0.0030591988593635425,0.8323995867741452,0.012903316018411994
0.8394509351661444,0.003054529293734898,0.8321830945878741,0.012956196242064118
0.8394906565401126,0.0030348624703946726,0.8318783742537228,0.012836160367986422
0.839592796123909,0.0030920997103544966,0.8317565863237736,0.012872839220311896
0.8397492670015778,0.002963199474620255,0.8318809653011895,0.012729393364302918
0.8398682528436465,0.002978290133271965,0.8318984890260804,0.012554942955161394
0.8398476820630633,0.0029292350280299465,0.8317418672208232,0.012512026903106805
0.8399933315082319,0.0029401795380189747,0.8315889403907466,0.012647870682316136
0.8400775761944935,0.002972401295433239,0.8317175066206834,0.012650463718526921
0.8401610739103246,0.0029459029279006923,0.8320625251785577,0.012795862874093678
0.8403042473746153,0.0030193996086536556,0.8322487632493418,0.012752323584673406
0.8403090778008739,0.0030730853601629088,0.8323196309234888,0.012869812265036406
0.8404554390527007,0.0031726069100151753,0.8322762815705177,0.012886367208392745
0.8406382638870851,0.0032186840002696956,0.8325257759748179,0.0129235474138462
0.8406952821865021,0.003251765077780331,0.8319436630012257,0.013179972199417186
0.840813741794493,0.0032914041340055718,0.8320094993436502,0.013105990187293502
0.8410044480319536,0.0033588498756680464,0.8319387018727179,0.012939029387180384
0.8410657677650022,0.0033931360238908747,0.8320210230502063,0.012993529318673362
0.8409527533518624,0.003724876635794454,0.8319659271243784,0.013046528733963624
0.841143375627197,0.003535653309064658,0.8319572929448956,0.012994291784236413
0.8409433407898435,0.0034166510827012826,0.8314600355497177,0.012649132240463195
0.8416747043548234,0.003606495044284367,0.8321075378113386,0.012798732809532287
0.8417781523562455,0.0036674326916145677,0.8320892284486936,0.012849614323758748
0.8418056315809584,0.0037209088902013746,0.8321310110048152,0.012989458864072507
0.8421538304614241,0.0038401319839041943,0.8320955082313726,0.013019374861836795
0.8421098008138994,0.0038420263327867575,0.832135918624002,0.013144733598847557
0.8421750253489246,0.0037829419829482403,0.8318581662625835,0.012852413221627973
0.8421627089618339,0.0037614839842107766,0.831845782645116,0.012879718506487508
0.842143288496257,0.003885422939061431,0.8316268364479802,0.01247325790027606
0.8424135416296263,0.003961895081356204,0.8321542307185682,0.011905300626894773
0.8423425040750676,0.0039993279908325284,0.8322381614402412,0.011443686379518677
0.842528161438387,0.003911778934758941,0.8319458034026057,0.01157958560309096
0.8425808922238062,0.003891963099764304,0.8319503324922465,0.011429944086153993
0.8426588826938193,0.0038920155157834736,0.8316854762516857,0.011609217429995123
0.8425933122837138,0.00399138880503283,0.8318178204240724,0.011510154305108534
0.8426025800126892,0.003913354661359513,0.8318638155410809,0.011714092435932981
0.842549886501485,0.0038362375316266157,0.8317473183038915,0.011382951620540182
0.8426175468542632,0.003779886217291295,0.8316420406435562,0.011353461551750973
0.8427105048510068,0.0038258527637092276,0.8319484999284505,0.012005670368555921
0.8427751359024634,0.003926999839012866,0.8323331121827955,0.01199792318007161
0.8429462417829174,0.00399646507479045,0.8320682280818807,0.01210424691676489
0.8431270054163298,0.004091228707843407,0.8318027260188732,0.011950121818703037
0.8430970619023748,0.004106523355872925,0.8314228138026476,0.01210712457656275
0.8430971899176887,0.004231467592793099,0.831245159681786,0.011889859189889728
