train-aucpr-mean,train-aucpr-std,test-aucpr-mean,test-aucpr-std
0.7351570590434291,0.0018472299337778776,0.7309160189198742,0.00418335390715455
0.7371575190351652,0.0020067070932651603,0.7336494883699666,0.004418896112870992
0.737431126822288,0.001878545764196964,0.7339521575811706,0.0041046485797295055
0.7376381394535174,0.0018174830433987082,0.7339798285751772,0.0041431223457524995
0.7376622934677572,0.0017929450603301744,0.7340113792129941,0.00413415954598261
0.7383096565285762,0.0014848620725204295,0.7347013228284835,0.004985946749548638
0.7388422611751281,0.0008878221935606569,0.7371192150646582,0.004261026380266075
0.738855669431581,0.0008963779029394798,0.7375715298319164,0.0044897910871800634
0.7395794231549779,0.001534442955779162,0.738072782706324,0.004925876049119275
0.7395963905887503,0.0015578763517357956,0.7380902711875867,0.004938206196885771
0.7396176089992536,0.0015475549141375695,0.7380449712414856,0.004907155158222483
0.7401885201751143,0.0012042462627739475,0.7390028148332746,0.00350694789768596
0.7403276199551759,0.0014363232453279738,0.7391102539978575,0.0036427005170923
0.7403302228508257,0.0014384556385911833,0.7391099047213847,0.003643217626958751
0.7403406943584845,0.0014209696082247054,0.7390829569249445,0.0036212881242439986
0.740427857914923,0.0012543100410812196,0.7392000498494948,0.003662708395182796
0.7405380771993707,0.001288701167538496,0.7392443040371932,0.0036239322248356187
0.7420309660227871,0.0023904746844996983,0.7395544821313836,0.0038534286154693126
0.7420034913188854,0.0024294632670781736,0.7394943261082926,0.00382745267942067
0.7421134584406557,0.002355505674953591,0.7396095123147846,0.0037187339835609377
0.7421267995569009,0.0023715692259260483,0.7395971497779977,0.003704534424723902
0.7421175754183786,0.0023556691757876495,0.7396093415396838,0.0037110043395090987
0.7555232875492283,0.024569116182250852,0.7459962491803951,0.012926519637719784
0.7667094298238796,0.03210096383615225,0.7545126117763992,0.022394981281749413
0.7666997665137322,0.03210613058615291,0.7545234791247025,0.022418456754440527
0.7667250951411406,0.03212393770877088,0.7545687173345546,0.02249044742097596
0.7667851572527964,0.03217269646334889,0.7547136189606285,0.022588054410347155
0.7770764371063199,0.030465941733662086,0.7654735980621085,0.023511948103113304
0.7770583966448615,0.030440769562152237,0.7655008619870249,0.023530932921696886
0.77709824183846,0.030501348158843217,0.7654895256509864,0.023517183907540765
0.7771034315487453,0.030487125527298865,0.7655025466791414,0.023504935868593244
0.7777513473057731,0.0311549350870835,0.7660528985661219,0.024123842068181085
0.7777245464785227,0.031137473022725737,0.7660153217976337,0.024113176767780138
0.7777775540867287,0.031151834338630908,0.765947322173524,0.024032894053181732
0.780971727517867,0.027692960815096614,0.7688065410847699,0.021643995535728672
0.7830086142602359,0.024728118296811166,0.7703223812594361,0.019785083489105237
