train-aucpr-mean,train-aucpr-std,test-aucpr-mean,test-aucpr-std
0.7643921069301953,0.026485661258907563,0.7557392054120056,0.021577431446205733
0.8010974408041678,0.004695395323726583,0.7936574595456622,0.015532651652213484
0.8032377163326766,0.006168464873425198,0.7952281105807849,0.01477777580668114
0.8062277513011225,0.005016545089414828,0.8001283888294161,0.017743231896745863
0.8082070617391643,0.0027400917518374365,0.801723966308398,0.018962003811635413
0.809556859797407,0.0029408034322096974,0.8027441358322578,0.01726448218415522
0.8105995274332558,0.002410940743940514,0.8047524055948918,0.017083077287467028
0.8116321592903224,0.002617906401082748,0.8059776810331831,0.01586901222492676
0.8123009638560591,0.002910142976824119,0.8062962470731811,0.014603593641558466
0.8138298252865577,0.002181049265455228,0.8081992539086904,0.017284517213257442
0.8150491770575063,0.0019405259346630046,0.8103661638855778,0.016491551126533627
0.8208544940944489,0.005496750948593336,0.8159818706895736,0.01654730869639519
0.824059104456555,0.005477324990337627,0.8185916131239491,0.01672983342439394
0.824144405702319,0.005499832751252406,0.818926348383027,0.016671656714149875
0.8245672411130034,0.005357366399349146,0.8193202561546086,0.016709750077960234
0.8267453886863929,0.0035489185582864044,0.819866412031635,0.017022563860242985
0.8270390364559355,0.0038075166223402227,0.8189527244146013,0.017409645932431758
0.8271816316802107,0.0038481820158464135,0.8192022979300706,0.017281358122510748
0.8274273066358567,0.003847283522493376,0.8202064713199333,0.017696675629904596
0.8331343361843299,0.00634704369504373,0.8261150656155566,0.012747249897168907
0.833611119664692,0.006291972672758531,0.8265778338105617,0.012152957156830525
0.834916522374597,0.004288507508819918,0.8284167745255069,0.014851121421718669
0.8349471207875363,0.004461828867843696,0.8282781393904495,0.014559134837496983
0.8351650494496085,0.004452794891067455,0.8281976172704303,0.01425072906477406
0.8374070105091761,0.0036656838035342325,0.8283768925962889,0.01428436036975818
0.8373283257943569,0.003556270929402188,0.8283812581795347,0.014072247807782245
0.8374299865867411,0.0036033517148555028,0.8281019412116247,0.01434267994833774
0.8382745768144838,0.0037355664107533264,0.8305861504381923,0.012693739729926467
0.8386629484519916,0.0033472779955820717,0.8311358649222778,0.013738644543214166
0.8386919471991069,0.0032858982031535124,0.8307801343035066,0.01380114295560327
0.8391786914017247,0.003759283462068134,0.8309722089270414,0.014009410094750357
0.839286277686548,0.0038102445354992616,0.8309838331333348,0.013974565676617638
0.8394998458872138,0.003649469865936239,0.8312176715448931,0.01422934752689968
0.8396724814343756,0.003666427511782169,0.8303986535540894,0.01519824942642536
0.8397961409318973,0.003673709710302208,0.8304161334849285,0.015397598523757699
0.8400930521669194,0.0037292978867783737,0.8303153830066249,0.016002915810694143
0.8402060335121513,0.0035527343750393877,0.8302794090504099,0.015614678181345078
0.8404653223870536,0.0036202938457401625,0.8305450958380396,0.015370405417484233
0.8405217149966029,0.003690560524985565,0.8310509842930541,0.015793183286180883
0.8407326142331961,0.003784175970934303,0.8305671365959352,0.01609086424076638
0.8406945937834855,0.003941296908499177,0.8307944203649853,0.01665591098206492
0.8409497384778227,0.004049104380251509,0.8303369802303806,0.016277882829185995
0.841019014268203,0.004021794605361065,0.8304154668804339,0.016353339949718854
0.8411157370070018,0.0038206722177273364,0.8308444651518954,0.01655297467687754
0.8410921337559788,0.0036643883039992856,0.830502912321322,0.016719773747750747
0.8413222702297223,0.0037885082536437283,0.8308980094375162,0.016638839392557798
0.8418399205390255,0.0038853394594845414,0.8311314632206976,0.016440607179268738
0.8420748957371984,0.0037937054427444024,0.8315227385477494,0.015945964723911518
