train-aucpr-mean,train-aucpr-std,test-aucpr-mean,test-aucpr-std
0.7345040395314841,0.0013227461271812706,0.7316224440143764,0.004240983352237513
0.7706998138212328,0.02508594254570758,0.7722164337813986,0.03089793742097181
0.8038248857701463,0.005911560611330513,0.7985388911014258,0.013894186318555558
0.8063941888148871,0.006100289329047032,0.8018164984654735,0.016775878748993042
0.82126965244877,0.004511878754152479,0.8172484308438653,0.013522090867877066
0.8243106664886349,0.004650662919015259,0.820138495008736,0.010834513443543454
0.8291343204353389,0.0036649673685801845,0.8264769233001564,0.015291831909154278
0.8285819428340689,0.005063587055103939,0.8242093931424248,0.017508672977571058
0.8293892486349901,0.008144280553372032,0.8276939450936543,0.013754054339718037
0.8315431465236495,0.006990790240179054,0.8276954831771128,0.009306067084825209
0.8308509344372272,0.0063961137596465,0.8271423415026848,0.008739113327500866
0.8325289566327619,0.004590036991345437,0.8293727556046016,0.007688536754990925
