train-aucpr-mean,train-aucpr-std,test-aucpr-mean,test-aucpr-std
0.7906011717163832,0.0038791769702265686,0.7891783100371121,0.018199424747423483
0.7932155834206119,0.004026968696572025,0.7910049583115113,0.017514509704944663
0.8012570528549354,0.0068672898321144715,0.7985924714456005,0.014549712402173592
0.8018222477092298,0.005738079227446679,0.7989936411796592,0.015867711419927485
0.8046708853946999,0.005200994273285176,0.7998101585976249,0.01566514153948676
0.8056046899256424,0.005901345880391698,0.8013347490442101,0.014570566267835743
0.8106522499231061,0.0047605961170652435,0.8053915622935192,0.01753877371390521
0.8115286813396407,0.005280011399928861,0.8057857516403975,0.01772162890300622
0.8126663190935386,0.004844797859379754,0.8064538605147179,0.01734257700468809
0.8129969373876351,0.004805217903757385,0.8067497277919135,0.016923551970403405
0.8156160786406541,0.004351701244239232,0.810085314173391,0.02127436272413025
0.8157903406947785,0.004292452940893689,0.8101657896838613,0.021270311172321317
0.8161009468753146,0.0035857392678104874,0.8107291134044873,0.02033470907166786
0.8157822595283069,0.003985184877168177,0.8108159151347751,0.020308854594245487
0.8156917427645572,0.003928779986007718,0.8106137980979421,0.02068137775336682
0.8161063219832554,0.004826365576394103,0.8108517552616183,0.021202490502947886
0.8165513061070258,0.004508920059495315,0.810771936675299,0.02123325724495228
0.8195926435618244,0.005124158266429843,0.8131165038618671,0.02026099320615246
0.819903405310973,0.005417348970007612,0.8138214515416532,0.020569608326845873
0.8202047176895124,0.005862161779573557,0.8142668132319699,0.02059489838408898
0.8230384669271565,0.005107886483332876,0.8165794553830894,0.020664693077728537
0.8257296809882074,0.003064701593040028,0.8218351185728145,0.013779118612956576
0.8256523458586165,0.002780946596737806,0.8215109934434155,0.014488828168612604
0.8271245697837741,0.004977379971480167,0.8223709886162673,0.014357046642014636
0.8305761722554663,0.0033506872913152846,0.8257512385105479,0.01723447507823912
0.8324955799383685,0.00449847673411681,0.8273476154843327,0.01601687317153412
0.8330517079719921,0.004169620775160436,0.8273458854270086,0.016171581734981462
0.8338170523318515,0.004278734273539887,0.8273530999881269,0.01665433166434914
0.8356179442638527,0.0034698951962707377,0.8305265139735745,0.013992551195548089
0.8357950803523237,0.0036104524499562807,0.8307634798382703,0.014302676512632973
0.8361512235881492,0.003241787026969403,0.8314506433861132,0.013775740216415597
0.8362981589246876,0.0033319558045625543,0.8312406611172036,0.013887206805968806
0.8365395253066585,0.003237286403880619,0.8310499400832917,0.013995843306104176
0.836865439851063,0.0034188203494376237,0.8308399233988542,0.014005580291634234
0.8372162800576917,0.0033630822267326616,0.8314831454581093,0.013819927713986439
0.837572222541553,0.0035702143819961664,0.8318478023440878,0.013891171096875663
0.8375538325333423,0.003478079900636725,0.8321307208075902,0.014156516580793145
0.8377280692213486,0.0033551831829949333,0.8321165069694869,0.014511800235910234
0.8378875385236035,0.0033720451052641127,0.8321423336951067,0.014672356743431834
0.8381527665165613,0.0034539618738175363,0.8318092992344743,0.014830115655652183
0.8383062092546796,0.0034503818601943374,0.8319977262390236,0.014759292126521495
0.8382838899269853,0.0035653609864706058,0.8319998050152273,0.015046491510063792
0.8386404872891724,0.0034551177007390386,0.832202694909334,0.015061297571177733
